episode,time,pet_at_bowl,bowl_weight,action_dispense,reward
1,1055,1,4.63,{},0
1,1056,1,0.09,{},0
1,1057,1,15.09,"{1: 10.0, 2: 15.0}",0
1,1058,1,5.03,{},0
1,1059,1,-0.06,{},0
1,1060,1,14.76,"{1: 10.0, 2: 15.0}",0
1,1061,1,5.28,{},0
1,1062,1,0.0,{},0
1,1063,1,15.17,"{1: 10.0, 2: 15.0}",0
1,1064,1,5.04,{},0
1,1065,1,-0.06,{},0
1,1066,1,15.05,"{1: 10.0, 2: 15.0}",0
1,1067,1,5.27,{},0
1,1068,1,-0.11,{},0
1,1069,1,12.35,"{1: 10.0, 2: 15.0}",0
1,1070,1,2.68,{},0
1,1071,1,0.07,{},0
1,1072,1,15.01,"{1: 10.0, 2: 15.0}",0
1,1073,1,4.88,{},0
1,1074,1,-0.13,{},0
1,1075,1,14.66,"{1: 10.0, 2: 15.0}",0
1,1076,1,4.56,{},0
1,1077,1,-0.06,{},0
1,1078,1,14.9,"{1: 10.0, 2: 15.0}",0
1,1079,1,4.82,{},0
1,1080,1,0.2,{},0
1,1081,1,14.87,"{1: 10.0, 2: 15.0}",0
1,1082,1,2.87,{},0
1,1083,1,-0.11,{},0
1,1084,1,15.36,"{1: 10.0, 2: 15.0}",0
1,1085,1,5.07,{},0
1,1086,1,-0.16,{},0
1,1087,1,15.25,"{1: 10.0, 2: 15.0}",0
1,1088,1,5.08,{},0
1,1089,1,0.07,{},0
1,1090,1,14.83,"{1: 10.0, 2: 15.0}",0
1,1091,1,4.9,{},0
1,1092,1,0.17,{},0
1,1093,1,15.18,"{1: 10.0, 2: 15.0}",0
1,1094,1,4.98,{},0
1,1095,1,-0.1,{},0
1,1096,1,15.14,"{1: 10.0, 2: 15.0}",0
1,1097,1,4.95,{},0
1,1098,1,0.08,{},0
1,1099,1,14.76,"{1: 10.0, 2: 15.0}",0
1,1100,1,4.95,{},0
1,1101,1,-0.01,{},0
1,1102,1,14.96,"{1: 10.0, 2: 15.0}",0
1,1103,1,5.08,{},0
1,1104,1,0.05,{},0
1,1105,1,14.75,"{1: 10.0, 2: 15.0}",0
1,1106,1,4.5,{},0
1,1107,1,-0.04,{},0
1,1108,1,12.99,"{1: 10.0, 2: 15.0}",0
1,1109,1,2.92,{},0
1,1110,1,0.11,{},0
1,1111,1,15.1,"{1: 10.0, 2: 15.0}",0
1,1112,1,4.98,{},0
1,1113,1,-0.16,{},0
1,1114,1,15.17,"{1: 10.0, 2: 15.0}",0
1,1115,1,4.85,{},0
1,1116,1,-0.11,{},0
1,1117,1,14.92,"{1: 10.0, 2: 15.0}",0
1,1118,1,5.54,{},0
1,1119,1,-0.15,{},0
1,1120,1,14.78,"{1: 10.0, 2: 15.0}",0
1,1121,1,3.27,{},0
1,1122,1,-0.06,{},0
1,1123,1,15.3,"{1: 10.0, 2: 15.0}",0
1,1124,1,5.0,{},0
1,1125,1,0.01,{},0
1,1126,1,15.08,"{1: 10.0, 2: 15.0}",0
1,1127,1,2.95,{},0
1,1128,1,0.1,{},0
1,1129,1,14.93,"{1: 10.0, 2: 15.0}",0
1,1130,1,4.89,{},0
1,1131,1,0.16,{},0
1,1132,1,14.94,"{1: 10.0, 2: 15.0}",0
1,1133,1,2.9,{},0
1,1134,1,0.12,{},0
1,1135,1,15.08,"{1: 10.0, 2: 15.0}",0
1,1136,1,4.91,{},0
1,1137,1,-0.09,{},0
1,1138,1,15.25,"{1: 10.0, 2: 15.0}",0
1,1139,1,5.16,{},0
1,1140,1,-0.27,{},0
1,1141,1,14.97,"{1: 10.0, 2: 15.0}",0
1,1142,1,5.13,{},0
1,1143,1,0.09,{},0
1,1144,1,14.73,"{1: 10.0, 2: 15.0}",0
1,1145,1,4.56,{},0
1,1146,1,0.23,{},0
1,1147,1,14.89,"{1: 10.0, 2: 15.0}",0
1,1148,1,4.9,{},0
1,1149,1,-0.15,{},0
1,1150,1,15.08,"{1: 10.0, 2: 15.0}",0
1,1151,1,4.68,{},0
1,1152,1,0.03,{},0
1,1153,1,14.7,"{1: 10.0, 2: 15.0}",0
1,1154,1,4.89,{},0
1,1155,1,0.07,{},0
1,1156,1,15.21,"{1: 10.0, 2: 15.0}",0
1,1157,1,4.95,{},0
1,1158,1,-0.04,{},0
1,1159,1,14.95,"{1: 10.0, 2: 15.0}",0
1,1160,1,5.06,{},0
1,1161,1,-0.11,{},0
1,1162,1,14.89,"{1: 10.0, 2: 15.0}",0
1,1163,1,4.91,{},0
1,1164,1,-0.13,{},0
1,1165,1,12.99,"{1: 10.0, 2: 15.0}",0
1,1166,1,3.03,{},0
1,1167,1,-0.01,{},0
1,1168,1,15.25,"{1: 10.0, 2: 15.0}",0
1,1169,1,5.38,{},0
1,1170,1,-0.01,{},0
1,1171,1,15.14,"{1: 10.0, 2: 15.0}",0
1,1172,1,5.05,{},0
1,1173,1,-0.21,{},0
1,1174,1,14.94,"{1: 10.0, 2: 15.0}",0
1,1175,1,4.75,{},0
1,1176,1,0.05,{},0
1,1177,1,15.41,"{1: 10.0, 2: 15.0}",0
1,1178,1,5.27,{},0
1,1179,1,0.1,{},0
1,1180,1,14.89,"{1: 10.0, 2: 15.0}",0
1,1181,1,5.16,{},0
1,1182,1,-0.09,{},0
1,1183,1,14.79,"{1: 10.0, 2: 15.0}",0
1,1184,1,4.92,{},0
1,1185,1,0.09,{},0
1,1186,1,15.0,"{1: 10.0, 2: 15.0}",0
1,1187,1,4.91,{},0
1,1188,1,0.24,{},0
1,1189,1,14.69,"{1: 10.0, 2: 15.0}",0
1,1190,1,4.93,{},0
1,1191,1,0.17,{},0
1,1192,1,15.07,"{1: 10.0, 2: 15.0}",0
1,1193,1,4.77,{},0
1,1194,1,0.07,{},0
1,1195,1,14.96,"{1: 10.0, 2: 15.0}",0
1,1196,1,5.46,{},0
1,1197,1,0.13,{},0
1,1198,1,15.13,"{1: 10.0, 2: 15.0}",0
1,1199,1,5.39,{},0
1,1200,1,0.01,{},0
1,1201,1,14.61,"{1: 10.0, 2: 15.0}",0
1,1202,1,4.58,{},0
1,1203,1,0.07,{},0
1,1204,1,14.73,"{1: 10.0, 2: 15.0}",0
1,1205,1,4.72,{},0
1,1206,1,-0.12,{},0
1,1207,1,12.85,"{1: 10.0, 2: 15.0}",0
1,1208,1,3.07,{},0
1,1209,1,0.03,{},0
1,1210,1,14.74,"{1: 10.0, 2: 15.0}",0
1,1211,1,4.92,{},0
1,1212,1,0.01,{},0
1,1213,1,14.76,"{1: 10.0, 2: 15.0}",0
1,1214,1,4.89,{},0
1,1215,1,0.18,{},0
1,1216,1,15.06,"{1: 10.0, 2: 15.0}",0
1,1217,1,5.07,{},0
1,1218,1,0.01,{},0
1,1219,1,15.38,"{1: 10.0, 2: 15.0}",0
1,1220,1,5.4,{},0
1,1221,1,0.06,{},0
1,1222,1,12.76,"{1: 10.0, 2: 15.0}",0
1,1223,1,2.49,{},0
1,1224,1,-0.02,{},0
1,1225,1,15.07,"{1: 10.0, 2: 15.0}",0
1,1226,1,4.83,{},0
1,1227,1,0.05,{},0
1,1228,1,14.76,"{1: 10.0, 2: 15.0}",0
1,1229,1,5.02,{},0
1,1230,1,0.03,{},0
1,1231,1,14.8,"{1: 10.0, 2: 15.0}",0
1,1232,1,4.8,{},0
1,1233,1,-0.03,{},0
1,1234,1,15.09,"{1: 10.0, 2: 15.0}",0
1,1235,1,2.93,{},0
1,1236,1,-0.11,{},0
1,1237,1,14.71,"{1: 10.0, 2: 15.0}",0
1,1238,1,2.72,{},0
1,1239,1,-0.04,{},0
1,1240,1,15.07,"{1: 10.0, 2: 15.0}",0
1,1241,1,4.91,{},0
1,1242,1,-0.02,{},0
1,1243,1,13.06,"{1: 10.0, 2: 15.0}",0
1,1244,1,2.73,{},0
1,1245,1,0.06,{},0
1,1246,1,14.85,"{1: 10.0, 2: 15.0}",0
1,1247,1,5.24,{},0
1,1248,1,-0.17,{},0
1,1249,1,14.82,"{1: 10.0, 2: 15.0}",0
1,1250,1,2.85,{},0
1,1251,1,0.05,{},0
1,1252,1,15.19,"{1: 10.0, 2: 15.0}",0
1,1253,1,4.92,{},0
1,1254,1,-0.06,{},0
1,1255,1,14.94,"{1: 10.0, 2: 15.0}",0
1,1256,1,4.99,{},0
1,1257,1,-0.01,{},0
1,1258,1,15.17,"{1: 10.0, 2: 15.0}",0
1,1259,1,5.35,{},0
1,1260,1,0.11,{},0
1,1261,1,15.08,"{1: 10.0, 2: 15.0}",0
1,1262,1,5.4,{},0
1,1263,1,0.15,{},0
1,1264,1,15.1,"{1: 10.0, 2: 15.0}",0
1,1265,1,4.9,{},0
1,1266,1,0.06,{},0
1,1267,1,15.05,"{1: 10.0, 2: 15.0}",0
1,1268,1,5.37,{},0
1,1269,1,-0.08,{},0
1,1270,1,14.95,"{1: 10.0, 2: 15.0}",0
1,1271,1,4.89,{},0
1,1272,1,0.02,{},0
1,1273,1,15.44,"{1: 10.0, 2: 15.0}",0
1,1274,1,5.77,{},0
1,1275,1,-0.04,{},0
1,1276,1,14.94,"{1: 10.0, 2: 15.0}",0
1,1277,1,5.07,{},0
1,1278,1,0.02,{},0
1,1279,1,15.14,"{1: 10.0, 2: 15.0}",0
1,1280,1,4.86,{},0
1,1281,1,-0.09,{},0
1,1282,1,14.8,"{1: 10.0, 2: 15.0}",0
1,1283,1,4.75,{},0
1,1284,1,-0.01,{},0
1,1285,1,15.01,"{1: 10.0, 2: 15.0}",0
1,1286,1,4.55,{},0
1,1287,1,-0.13,{},0
1,1288,1,14.77,"{1: 10.0, 2: 15.0}",0
1,1289,1,5.08,{},0
1,1290,1,-0.08,{},0
1,1291,1,14.68,"{1: 10.0, 2: 15.0}",0
1,1292,1,4.45,{},0
1,1293,1,-0.01,{},0
1,1294,1,14.51,"{1: 10.0, 2: 15.0}",0
1,1295,1,5.14,{},0
1,1296,1,0.05,{},0
1,1297,1,14.86,"{1: 10.0, 2: 15.0}",0
1,1298,1,5.25,{},0
1,1299,1,0.01,{},0
1,1300,1,14.86,"{1: 10.0, 2: 15.0}",0
1,1301,1,5.16,{},0
1,1302,1,-0.06,{},0
1,1303,1,15.16,"{1: 10.0, 2: 15.0}",0
1,1304,1,5.35,{},0
1,1305,1,0.02,{},0
1,1306,1,14.62,"{1: 10.0, 2: 15.0}",0
1,1307,1,4.95,{},0
1,1308,1,0.06,{},0
1,1309,1,14.95,"{1: 10.0, 2: 15.0}",0
1,1310,1,4.86,{},0
1,1311,1,-0.15,{},0
1,1312,1,15.04,"{1: 10.0, 2: 15.0}",0
1,1313,1,5.2,{},0
1,1314,1,-0.07,{},0
1,1315,1,15.19,"{1: 10.0, 2: 15.0}",0
1,1316,1,5.36,{},0
1,1317,1,-0.1,{},0
1,1318,1,14.75,"{1: 10.0, 2: 15.0}",0
1,1319,1,4.54,{},0
1,1320,1,-0.11,{},0
1,1321,1,14.93,"{1: 10.0, 2: 15.0}",0
1,1322,1,5.27,{},0
1,1323,1,-0.06,{},0
1,1324,1,14.94,"{1: 10.0, 2: 15.0}",0
1,1325,1,4.79,{},0
1,1326,1,0.03,{},0
1,1327,1,13.22,"{1: 10.0, 2: 15.0}",0
1,1328,1,3.36,{},0
1,1329,1,0.04,{},0
1,1330,1,14.75,"{1: 10.0, 2: 15.0}",0
1,1331,1,5.05,{},0
1,1332,1,0.18,{},0
1,1333,1,15.32,"{1: 10.0, 2: 15.0}",0
1,1334,1,5.31,{},0
1,1335,1,0.02,{},0
1,1336,1,15.33,"{1: 10.0, 2: 15.0}",0
1,1337,1,5.02,{},0
1,1338,1,0.02,{},0
1,1339,1,14.72,"{1: 10.0, 2: 15.0}",0
1,1340,1,4.72,{},0
1,1341,1,0.1,{},0
1,1342,1,14.98,"{1: 10.0, 2: 15.0}",0
1,1343,1,4.62,{},0
1,1344,1,-0.1,{},0
1,1345,1,12.88,"{1: 10.0, 2: 15.0}",0
1,1346,1,2.7,{},0
1,1347,1,0.02,{},0
1,1348,1,15.0,"{1: 10.0, 2: 15.0}",0
1,1349,1,4.46,{},0
1,1350,1,-0.04,{},0
1,1351,1,14.78,"{1: 10.0, 2: 15.0}",0
1,1352,1,4.44,{},0
1,1353,1,-0.05,{},0
1,1354,1,14.67,"{1: 10.0, 2: 15.0}",0
1,1355,1,4.34,{},0
1,1356,1,0.05,{},0
1,1357,1,14.7,"{1: 10.0, 2: 15.0}",0
1,1358,1,4.9,{},0
1,1359,1,0.04,{},0
1,1360,1,15.08,"{1: 10.0, 2: 15.0}",0
1,1361,1,5.3,{},0
1,1362,1,0.0,{},0
1,1363,1,14.97,"{1: 10.0, 2: 15.0}",0
1,1364,1,5.21,{},0
1,1365,1,0.22,{},0
1,1366,1,14.95,"{1: 10.0, 2: 15.0}",0
1,1367,1,4.66,{},0
1,1368,1,0.19,{},0
1,1369,1,15.04,"{1: 10.0, 2: 15.0}",0
1,1370,1,4.76,{},0
1,1371,1,-0.07,{},0
1,1372,1,15.04,"{1: 10.0, 2: 15.0}",0
1,1373,1,5.52,{},0
1,1374,1,0.01,{},0
1,1375,1,15.0,"{1: 10.0, 2: 15.0}",0
1,1376,1,5.03,{},0
1,1377,1,0.03,{},0
1,1378,1,14.97,"{1: 10.0, 2: 15.0}",0
1,1379,1,4.94,{},0
1,1380,1,0.02,{},0
1,1381,1,15.11,"{1: 10.0, 2: 15.0}",0
1,1382,1,5.48,{},0
1,1383,1,0.11,{},0
1,1384,1,15.07,"{1: 10.0, 2: 15.0}",0
1,1385,1,5.23,{},0
1,1386,1,-0.17,{},0
1,1387,1,14.73,"{1: 10.0, 2: 15.0}",0
1,1388,1,5.1,{},0
1,1389,1,0.08,{},0
1,1390,1,15.2,"{1: 10.0, 2: 15.0}",0
1,1391,1,4.95,{},0
1,1392,1,0.05,{},0
1,1393,1,14.78,"{1: 10.0, 2: 15.0}",0
1,1394,1,4.47,{},0
1,1395,1,0.0,{},0
1,1396,1,14.86,"{1: 10.0, 2: 15.0}",0
1,1397,1,4.88,{},0
1,1398,1,0.25,{},0
1,1399,1,14.96,"{1: 10.0, 2: 15.0}",0
1,1400,1,5.03,{},0
1,1401,1,-0.04,{},0
1,1402,1,15.26,"{1: 10.0, 2: 15.0}",0
1,1403,1,5.12,{},0
1,1404,1,0.18,{},0
1,1405,1,15.02,"{1: 10.0, 2: 15.0}",0
1,1406,1,4.87,{},0
1,1407,1,0.19,{},0
1,1408,1,14.66,"{1: 10.0, 2: 15.0}",0
1,1409,1,4.48,{},0
1,1410,1,0.09,{},0
1,1411,1,14.85,"{1: 10.0, 2: 15.0}",0
1,1412,1,5.0,{},0
1,1413,1,-0.24,{},0
1,1414,1,15.12,"{1: 10.0, 2: 15.0}",0
1,1415,1,4.62,{},0
1,1416,1,0.0,{},0
1,1417,1,14.86,"{1: 10.0, 2: 15.0}",0
1,1418,1,4.87,{},0
1,1419,1,-0.11,{},0
1,1420,1,13.12,"{1: 10.0, 2: 15.0}",0
1,1421,1,3.12,{},0
1,1422,1,-0.04,{},0
1,1423,1,15.0,"{1: 10.0, 2: 15.0}",0
1,1424,1,5.05,{},0
1,1425,1,0.11,{},0
1,1426,1,15.04,"{1: 10.0, 2: 15.0}",0
1,1427,1,5.4,{},0
1,1428,1,0.1,{},0
1,1429,1,15.16,"{1: 10.0, 2: 15.0}",0
1,1430,1,4.64,{},0
1,1431,1,-0.09,{},0
1,1432,1,15.06,"{1: 10.0, 2: 15.0}",0
1,1433,1,5.35,{},0
1,1434,1,0.02,{},0
1,1435,1,15.24,"{1: 10.0, 2: 15.0}",0
1,1436,1,5.07,{},0
1,1437,1,-0.13,{},0
1,1438,1,15.21,"{1: 10.0, 2: 15.0}",0
1,1439,1,3.46,{},0
1,1440,1,-0.16,{},0
2,1,2,10.09,"{1: 10.0, 2: 15.0}",0
2,2,1,0.28,{},0
2,3,1,15.26,"{1: 10.0, 2: 15.0}",0
2,4,1,2.98,{},0
2,5,1,0.03,{},0
2,6,1,15.08,"{1: 10.0, 2: 15.0}",0
2,7,1,4.8,{},0
2,8,1,0.02,{},0
2,9,1,14.85,"{1: 10.0, 2: 15.0}",0
2,10,1,4.82,{},0
2,11,1,0.08,{},0
2,12,1,14.97,"{1: 10.0, 2: 15.0}",0
2,13,1,5.49,{},0
2,14,1,-0.07,{},0
2,15,1,14.93,"{1: 10.0, 2: 15.0}",0
2,16,1,5.07,{},0
2,17,1,-0.13,{},0
2,18,1,14.7,"{1: 10.0, 2: 15.0}",0
2,19,1,5.16,{},0
2,20,1,-0.04,{},0
2,21,1,15.11,"{1: 10.0, 2: 15.0}",0
2,22,1,5.18,{},0
2,23,1,-0.03,{},0
2,24,1,14.99,"{1: 10.0, 2: 15.0}",0
2,25,1,4.93,{},0
2,26,1,0.04,{},0
2,27,1,15.35,"{1: 10.0, 2: 15.0}",0
2,28,1,5.34,{},0
2,29,1,-0.1,{},0
2,30,1,13.16,"{1: 10.0, 2: 15.0}",0
2,31,1,0.61,{},0
2,32,1,15.59,"{1: 10.0, 2: 15.0}",0
2,33,1,6.03,{},0
2,34,1,-0.03,{},0
2,35,1,15.03,"{1: 10.0, 2: 15.0}",0
2,36,1,4.93,{},0
2,37,1,-0.21,{},0
2,38,1,13.39,"{1: 10.0, 2: 15.0}",0
2,39,1,3.37,{},0
2,40,1,-0.1,{},0
2,41,1,15.18,"{1: 10.0, 2: 15.0}",0
2,42,1,5.68,{},0
2,43,1,0.0,{},0
2,44,1,15.02,"{1: 10.0, 2: 15.0}",0
2,45,1,5.14,{},0
2,46,1,-0.07,{},0
2,47,1,14.81,"{1: 10.0, 2: 15.0}",0
2,48,1,4.82,{},0
2,49,1,0.1,{},0
2,50,1,13.14,"{1: 10.0, 2: 15.0}",0
2,51,1,3.12,{},0
2,52,1,0.02,{},0
2,53,1,14.48,"{1: 10.0, 2: 15.0}",0
2,54,1,4.43,{},0
2,55,1,-0.07,{},0
2,56,1,14.72,"{1: 10.0, 2: 15.0}",0
2,57,1,4.66,{},0
2,58,1,0.12,{},0
2,59,1,14.8,"{1: 10.0, 2: 15.0}",0
2,60,1,4.61,{},0
2,61,1,-0.06,{},0
2,62,1,15.05,"{1: 10.0, 2: 15.0}",0
2,63,1,5.07,{},0
2,64,1,0.08,{},0
2,65,1,14.99,"{1: 10.0, 2: 15.0}",0
2,66,1,4.95,{},0
2,67,1,0.0,{},0
2,68,1,15.0,"{1: 10.0, 2: 15.0}",0
2,69,1,4.9,{},0
2,70,1,-0.06,{},0
2,71,1,15.05,"{1: 10.0, 2: 15.0}",0
2,72,1,5.19,{},0
2,73,1,0.12,{},0
2,74,1,15.1,"{1: 10.0, 2: 15.0}",0
2,75,1,4.77,{},0
2,76,1,0.02,{},0
2,77,1,14.66,"{1: 10.0, 2: 15.0}",0
2,78,1,4.83,{},0
2,79,1,-0.19,{},0
2,80,1,15.21,"{1: 10.0, 2: 15.0}",0
2,81,1,4.92,{},0
2,82,1,-0.14,{},0
2,83,1,15.01,"{1: 10.0, 2: 15.0}",0
2,84,1,4.96,{},0
2,85,1,-0.05,{},0
2,86,1,14.88,"{1: 10.0, 2: 15.0}",0
2,87,1,4.82,{},0
2,88,1,0.05,{},0
2,89,1,15.44,"{1: 10.0, 2: 15.0}",0
2,90,1,5.24,{},0
2,91,1,-0.12,{},0
2,92,1,15.1,"{1: 10.0, 2: 15.0}",0
2,93,1,5.27,{},0
2,94,1,0.02,{},0
2,95,1,15.01,"{1: 10.0, 2: 15.0}",0
2,96,1,5.54,{},0
2,97,1,-0.11,{},0
2,98,1,14.92,"{1: 10.0, 2: 15.0}",0
2,99,1,4.71,{},0
2,100,1,-0.05,{},0
2,101,1,15.31,"{1: 10.0, 2: 15.0}",0
2,102,1,4.68,{},0
2,103,1,0.0,{},0
2,104,1,15.01,"{1: 10.0, 2: 15.0}",0
2,105,1,4.76,{},0
2,106,1,-0.11,{},0
2,107,1,14.75,"{1: 10.0, 2: 15.0}",0
2,108,1,4.43,{},0
2,109,1,0.02,{},0
2,110,1,15.29,"{1: 10.0, 2: 15.0}",0
2,111,1,5.36,{},0
2,112,1,0.13,{},0
2,113,1,14.79,"{1: 10.0, 2: 15.0}",0
2,114,1,4.6,{},0
2,115,1,0.04,{},0
2,116,1,15.26,"{1: 10.0, 2: 15.0}",0
2,117,1,4.88,{},0
2,118,1,0.14,{},0
2,119,1,14.82,"{1: 10.0, 2: 15.0}",0
2,120,1,2.62,{},0
2,121,1,-0.01,{},0
2,122,1,15.15,"{1: 10.0, 2: 15.0}",0
2,123,1,5.13,{},0
2,124,1,-0.05,{},0
2,125,1,14.94,"{1: 10.0, 2: 15.0}",0
2,126,1,5.19,{},0
2,127,1,-0.03,{},0
2,128,1,14.85,"{1: 10.0, 2: 15.0}",0
2,129,1,4.85,{},0
2,130,1,0.26,{},0
2,131,1,14.86,"{1: 10.0, 2: 15.0}",0
2,132,1,5.07,{},0
2,133,1,-0.0,{},0
2,134,1,14.88,"{1: 10.0, 2: 15.0}",0
2,135,1,4.99,{},0
2,136,1,0.08,{},0
2,137,1,15.01,"{1: 10.0, 2: 15.0}",0
2,138,1,4.99,{},0
2,139,1,-0.03,{},0
2,140,1,15.04,"{1: 10.0, 2: 15.0}",0
2,141,1,5.16,{},0
2,142,1,0.05,{},0
2,143,1,15.12,"{1: 10.0, 2: 15.0}",0
2,144,1,5.2,{},0
2,145,1,-0.01,{},0
2,146,1,14.68,"{1: 10.0, 2: 15.0}",0
2,147,1,4.66,{},0
2,148,1,0.04,{},0
2,149,1,13.09,"{1: 10.0, 2: 15.0}",0
2,150,1,2.73,{},0
2,151,1,-0.15,{},0
2,152,1,15.42,"{1: 10.0, 2: 15.0}",0
2,153,1,5.45,{},0
2,154,1,0.07,{},0
2,155,1,14.89,"{1: 10.0, 2: 15.0}",0
2,156,1,5.33,{},0
2,157,1,-0.02,{},0
2,158,1,15.22,"{1: 10.0, 2: 15.0}",0
2,159,1,5.65,{},0
2,160,1,-0.02,{},0
2,161,1,15.11,"{1: 10.0, 2: 15.0}",0
2,162,1,3.48,{},0
2,163,1,0.1,{},0
2,164,1,14.87,"{1: 10.0, 2: 15.0}",0
2,165,1,4.68,{},0
2,166,1,-0.14,{},0
2,167,1,14.95,"{1: 10.0, 2: 15.0}",0
2,168,1,5.18,{},0
2,169,1,-0.13,{},0
2,170,1,14.67,"{1: 10.0, 2: 15.0}",0
2,171,1,4.4,{},0
2,172,1,-0.0,{},0
2,173,1,14.92,"{1: 10.0, 2: 15.0}",0
2,174,1,2.97,{},0
2,175,1,0.05,{},0
2,176,1,15.29,"{1: 10.0, 2: 15.0}",0
2,177,1,5.13,{},0
2,178,1,0.02,{},0
2,179,1,15.5,"{1: 10.0, 2: 15.0}",0
2,180,1,5.21,{},0
2,181,1,0.04,{},0
2,182,1,15.18,"{1: 10.0, 2: 15.0}",0
2,183,1,5.03,{},0
2,184,1,0.12,{},0
2,185,1,14.83,"{1: 10.0, 2: 15.0}",0
2,186,1,4.85,{},0
2,187,1,0.07,{},0
2,188,1,14.95,"{1: 10.0, 2: 15.0}",0
2,189,1,5.15,{},0
2,190,1,0.08,{},0
2,191,1,15.53,"{1: 10.0, 2: 15.0}",0
2,192,1,5.87,{},0
2,193,1,-0.06,{},0
2,194,1,14.68,"{1: 10.0, 2: 15.0}",0
2,195,1,4.8,{},0
2,196,1,-0.14,{},0
2,197,1,14.84,"{1: 10.0, 2: 15.0}",0
2,198,1,4.43,{},0
2,199,1,-0.02,{},0
2,200,1,14.84,"{1: 10.0, 2: 15.0}",0
2,201,1,4.64,{},0
2,202,1,0.0,{},0
2,203,1,15.26,"{1: 10.0, 2: 15.0}",0
2,204,1,5.27,{},0
2,205,1,-0.15,{},0
2,206,1,14.72,"{1: 10.0, 2: 15.0}",0
2,207,1,5.06,{},0
2,208,1,-0.0,{},0
2,209,1,14.94,"{1: 10.0, 2: 15.0}",0
2,210,1,4.66,{},0
2,211,1,0.14,{},0
2,212,1,15.35,"{1: 10.0, 2: 15.0}",0
2,213,1,5.07,{},0
2,214,1,0.11,{},0
2,215,1,14.86,"{1: 10.0, 2: 15.0}",0
2,216,1,2.97,{},0
2,217,1,0.15,{},0
2,218,1,12.89,"{1: 10.0, 2: 15.0}",0
2,219,1,2.6,{},0
2,220,1,0.0,{},0
2,221,1,14.69,"{1: 10.0, 2: 15.0}",0
2,222,1,4.78,{},0
2,223,1,0.13,{},0
2,224,1,14.84,"{1: 10.0, 2: 15.0}",0
2,225,1,4.68,{},0
2,226,1,0.06,{},0
2,227,1,15.14,"{1: 10.0, 2: 15.0}",0
2,228,1,5.5,{},0
2,229,1,0.22,{},0
2,230,1,15.01,"{1: 10.0, 2: 15.0}",0
2,231,1,5.05,{},0
2,232,1,0.02,{},0
2,233,1,15.51,"{1: 10.0, 2: 15.0}",0
2,234,1,5.44,{},0
2,235,1,-0.02,{},0
2,236,1,12.78,"{1: 10.0, 2: 15.0}",0
2,237,1,3.16,{},0
2,238,1,0.05,{},0
2,239,1,14.94,"{1: 10.0, 2: 15.0}",0
2,240,1,4.66,{},0
2,241,1,0.13,{},0
2,242,1,15.1,"{1: 10.0, 2: 15.0}",0
2,243,1,4.81,{},0
2,244,1,-0.13,{},0
2,245,1,14.94,"{1: 10.0, 2: 15.0}",0
2,246,1,5.23,{},0
2,247,1,0.12,{},0
2,248,1,14.81,"{1: 10.0, 2: 15.0}",0
2,249,1,4.78,{},0
2,250,1,-0.02,{},0
2,251,1,14.79,"{1: 10.0, 2: 15.0}",0
2,252,1,4.85,{},0
2,253,1,0.0,{},0
2,254,1,14.92,"{1: 10.0, 2: 15.0}",0
2,255,1,4.62,{},0
2,256,1,0.11,{},0
2,257,1,15.37,"{1: 10.0, 2: 15.0}",0
2,258,1,5.92,{},0
2,259,1,0.03,{},0
2,260,1,15.12,"{1: 10.0, 2: 15.0}",0
2,261,1,5.29,{},0
2,262,1,-0.11,{},0
2,263,1,15.03,"{1: 10.0, 2: 15.0}",0
2,264,1,5.28,{},0
2,265,1,0.06,{},0
2,266,1,14.87,"{1: 10.0, 2: 15.0}",0
2,267,1,4.41,{},0
2,268,1,-0.09,{},0
2,269,1,14.9,"{1: 10.0, 2: 15.0}",0
2,270,1,4.31,{},0
2,271,1,0.06,{},0
2,272,1,15.28,"{1: 10.0, 2: 15.0}",0
2,273,1,5.22,{},0
2,274,1,-0.07,{},0
2,275,1,14.66,"{1: 10.0, 2: 15.0}",0
2,276,1,4.71,{},0
2,277,1,-0.05,{},0
2,278,1,14.94,"{1: 10.0, 2: 15.0}",0
2,279,1,4.74,{},0
2,280,1,0.1,{},0
2,281,1,14.88,"{1: 10.0, 2: 15.0}",0
2,282,1,5.14,{},0
2,283,1,-0.01,{},0
2,284,1,14.78,"{1: 10.0, 2: 15.0}",0
2,285,1,2.84,{},0
2,286,1,-0.01,{},0
2,287,1,14.9,"{1: 10.0, 2: 15.0}",0
2,288,1,4.59,{},0
2,289,1,-0.01,{},0
2,290,1,15.19,"{1: 10.0, 2: 15.0}",0
2,291,1,5.07,{},0
2,292,1,0.07,{},0
2,293,1,15.23,"{1: 10.0, 2: 15.0}",0
2,294,1,4.53,{},0
2,295,1,0.08,{},0
2,296,1,15.11,"{1: 10.0, 2: 15.0}",0
2,297,1,5.4,{},0
2,298,1,0.07,{},0
2,299,1,14.81,"{1: 10.0, 2: 15.0}",0
2,300,1,5.14,{},0
2,301,1,0.12,{},0
2,302,1,14.86,"{1: 10.0, 2: 15.0}",0
2,303,1,4.64,{},0
2,304,1,0.05,{},0
2,305,1,15.07,"{1: 10.0, 2: 15.0}",0
2,306,1,5.08,{},0
2,307,1,-0.15,{},0
2,308,1,13.17,"{1: 10.0, 2: 15.0}",0
2,309,1,3.03,{},0
2,310,1,0.08,{},0
